"codpais","desmarca","aniocampana","cuc","bpcs","codsap","codtipooferta","vincnumoferta","vincodestrategia","descripcuc","pup","desproducto","nrogrupo","precionormalmn","preciooferta","uudemandadas","realuuvendidas","estuuvendidas","ventanetamndemandada","ventanetamnreal","ventanetamnest","ventanetadoldemd","ventanetadolreal","ventanetadolest","costoreposiciondolreal","costoreposiciondolest","costodereposicionuntdolreal","costodereposicionuntdolest","realnropedidos","estnropedidos","realtcpromedio"
PE,LBEL,"201901","200083596","285288136","200083596         ","007",5273,"001",DEFENSE TOTAL ROS&CUE 80 ML,0,LB UV DEFE BLOQ ROS&CUE 80 ML,,100.0000,59.0000,567,567,367,20760.00000,20760.00000,13395.498,6181,6181.9567,3976.104,1358,878.9650,2.3950,2.3950,120352,115272,3
PE,LBEL,"201901","200083596","285288136","200083596         ","007",1343,"998",DEFENSE TOTAL ROS&CUE 80 ML,0,LB UV DEFE BLOQ ROS&CUE 80 ML,0,100.0000,59.0000,567,567,367,20760.00000,20760.00000,13395.498,6181,6181.9567,3976.104,1358,878.9650,2.3950,2.3950,120352,115272,3
PE,ESIKA,"201901",P0292139003,"292139053","200087823         ","015",8087,"001",ES PRO LL PERFECT TINT DUO 6ML,0,ES PRO LL PERF TINT TRENDY DUO,,48.0000,29.9000,119,119,211,2201.61000,2201.61000,3902.963,655,655.6000,1158.492,140,249.1488,1.1808,1.1808,120352,115272,3
PE,ESIKA,"201901",P0292139003,"292139053","200087823         ","015",1343,"998",ES PRO LL PERFECT TINT DUO 6ML,0,ES PRO LL PERF TINT TRENDY DUO,0,48.0000,29.9000,119,119,211,2201.61000,2201.61000,3902.963,655,655.6000,1158.492,140,249.1488,1.1808,1.1808,120352,115272,3
PE,ESIKA,"201901","200048572","149200619","200082666         ","045",17091,"001",AGU BABY RELAX SHAMP 450 ML,0,ES AGU SUEÑ LAVA SH CC 450 ML,,42.0000,15.9000,0,0,80,0.00000,0.00000,1077.966,0,0.0000,319.966,1,,,,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052033","200089535         ","003",15648,"001",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQ FUCSIA VIF,,58.0000,22.9000,258,258,461,4554.60000,4554.60000,8946.529,1356,1356.2784,2655.544,275,491.6104,1.0664,1.0664,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052033","200089535         ","003",1343,"998",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQ FUCSIA VIF,0,58.0000,19.9600,258,258,461,4554.60000,4554.60000,8946.529,1356,1356.2784,2655.544,275,491.6104,1.0664,1.0664,120352,115272,3
PE,ESIKA,"201901",P0292082007,"292089012","200086414         ","106",1922,"999",ES PRO MASC MEGA FULL SIZE 8G,0,ES MASC FULLSIZE F-R NEGRO,0,50.0000,23.9500,1179,1179,780,17169.60000,17169.60000,12015.304,5112,5112.7998,3566.430,404,267.3060,0.3427,0.3427,120352,115272,3
PE,ESIKA,"201901",P0292082007,"292089012","200086414         ","106",1922,"999",ES PRO MASC MEGA FULL SIZE 8G,0,ES MASC FULLSIZE F-R NEGRO,0,50.0000,32.9000,1179,1179,780,17169.60000,17169.60000,12015.304,5112,5112.7998,3566.430,404,267.3060,0.3427,0.3427,120352,115272,3
PE,ESIKA,"201901",P0292082007,"292089012","200086414         ","106",8336,"001",ES PRO MASC MEGA FULL SIZE 8G,0,ES MASC FULLSIZE F-R NEGRO,,50.0000,32.9000,1179,1179,780,17169.60000,17169.60000,12015.304,5112,5112.7998,3566.430,404,267.3060,0.3427,0.3427,120352,115272,3
PE,ESIKA,"201901",P0292082007,"292089012","200086414         ","106",1343,"998",ES PRO MASC MEGA FULL SIZE 8G,0,ES MASC FULLSIZE F-R NEGRO,0,50.0000,23.9500,1179,1179,780,17169.60000,17169.60000,12015.304,5112,5112.7998,3566.430,404,267.3060,0.3427,0.3427,120352,115272,3
PE,ESIKA,"201901",P0292082007,"292089012","200086414         ","106",16268,"001",ES PRO MASC MEGA FULL SIZE 8G,0,ES MASC FULLSIZE F-R NEGRO,,50.0000,23.9500,1179,1179,780,17169.60000,17169.60000,12015.304,5112,5112.7998,3566.430,404,267.3060,0.3427,0.3427,120352,115272,3
PE,ESIKA,"201901",P0292082007,"292089012","200086414         ","106",1343,"998",ES PRO MASC MEGA FULL SIZE 8G,0,ES MASC FULLSIZE F-R NEGRO,0,50.0000,32.9000,1179,1179,780,17169.60000,17169.60000,12015.304,5112,5112.7998,3566.430,404,267.3060,0.3427,0.3427,120352,115272,3
PE,CYZONE,"201901","200094162","275034002","200094162         ","071",1343,"998",CZ SWEET CHIC PROB C/PUMP 2ML,0,CZ SWEET CHIC PROB C/PUMP 2ML,0,20.0000,1.7000,263,263,1153,350.16000,350.16000,1661.103,104,104.2713,493.054,60,265.9971,0.2307,0.2307,120352,115272,3
PE,CYZONE,"201901","200094162","275034002","200094162         ","071",1920,"999",CZ SWEET CHIC PROB C/PUMP 2ML,0,CZ SWEET CHIC PROB C/PUMP 2ML,0,20.0000,1.5000,263,263,1153,350.16000,350.16000,1661.103,104,104.2713,493.054,60,265.9971,0.2307,0.2307,120352,115272,3
PE,CYZONE,"201901","200094162","275034002","200094162         ","071",15905,"001",CZ SWEET CHIC PROB C/PUMP 2ML,0,CZ SWEET CHIC PROB C/PUMP 2ML,,20.0000,1.7000,263,263,1153,350.16000,350.16000,1661.103,104,104.2713,493.054,60,265.9971,0.2307,0.2307,120352,115272,3
PE,CYZONE,"201901","200094162","275034002","200094162         ","071",16980,"001",CZ SWEET CHIC PROB C/PUMP 2ML,0,CZ SWEET CHIC PROB C/PUMP 2ML,,20.0000,1.5000,263,263,1153,350.16000,350.16000,1661.103,104,104.2713,493.054,60,265.9971,0.2307,0.2307,120352,115272,3
PE,CYZONE,"201901","200094162","275034002","200094162         ","071",1920,"999",CZ SWEET CHIC PROB C/PUMP 2ML,0,CZ SWEET CHIC PROB C/PUMP 2ML,0,20.0000,1.7000,263,263,1153,350.16000,350.16000,1661.103,104,104.2713,493.054,60,265.9971,0.2307,0.2307,120352,115272,3
PE,ESIKA,"201901","200093863","019019027","200093863         ","018",1343,"998",ES MAGNAT SELECT DESO 50ML,0,ES MAGNAT SELECT DESO 50ML,0,18.0000,9.9000,764,764,804,4734.58000,4734.58000,5059.066,1409,1409.8732,1501.651,276,290.4048,0.3612,0.3612,120352,115272,3
PE,ESIKA,"201901","200093863","019019027","200093863         ","018",8315,"001",ES MAGNAT SELECT DESO 50ML,0,ES MAGNAT SELECT DESO 50ML,,18.0000,9.9000,764,764,804,4734.58000,4734.58000,5059.066,1409,1409.8732,1501.651,276,290.4048,0.3612,0.3612,120352,115272,3
PE,ESIKA,"201901",P0292139003,"292139013","200087819         ","015",8061,"001",ES PRO LL PERFECT TINT DUO 6ML,0,ES PRO LL PERF TINT SEXY DUO,,48.0000,29.9000,314,314,321,5876.27000,5876.27000,5937.684,1749,1749.8481,1762.446,372,380.4813,1.1853,1.1853,120352,115272,3
PE,ESIKA,"201901",P0292139003,"292139013","200087819         ","015",1343,"998",ES PRO LL PERFECT TINT DUO 6ML,0,ES PRO LL PERF TINT SEXY DUO,0,48.0000,29.9000,314,314,321,5876.27000,5876.27000,5937.684,1749,1749.8481,1762.446,372,380.4813,1.1853,1.1853,120352,115272,3
PE,LBEL,"201901",P0261096002,"261097012","200097011         ","015",1343,"998",L'BEL BASE ANTIMANCHAS 8 GR,0,LB BASE AM CLAIRE 1,0,112.0000,78.0000,25,25,20,1199.82000,1199.82000,965.085,357,357.2849,286.460,66,52.8560,2.6428,2.6428,120352,115272,3
PE,LBEL,"201901",P0261096002,"261097012","200097011         ","015",5398,"001",L'BEL BASE ANTIMANCHAS 8 GR,0,LB BASE AM CLAIRE 1,,112.0000,78.0000,25,25,20,1199.82000,1199.82000,965.085,357,357.2849,286.460,66,52.8560,2.6428,2.6428,120352,115272,3
PE,LBEL,"201901",P0280082000,"280082030","200079967         ","011",1343,"998",LB BASE HYDRA ABSOLUTE 30 ML,0,LB BASE HIDR ABSOLUTE CLAIRE 3,0,94.0000,47.0000,303,301,198,8238.69000,8178.95000,5757.101,2453,2435.5450,1708.845,529,348.4998,1.7601,1.7601,120352,115272,3
PE,ESIKA,"201901",P0210133000,"289052123","200085008         ","011",7864,"001",ES CFX LL BARRA 2GR,0,ES CFX LL ROJO SEDUCTOR,,43.0000,19.9000,735,735,242,8604.74000,8604.74000,2979.266,2562,2562.3377,884.317,319,105.1732,0.4346,0.4346,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"592562045","210090472         ","004",1343,"998",N/A,0,FI DUAL SILVER CROSS CADENA,0,120.0000,79.9000,510,510,246,25485.17000,25485.17000,12159.695,7589,7589.0279,3609.288,1453,701.1984,2.8504,2.8504,120352,115272,3
PE,ESIKA,"201901",XXXXXXXXX,"592562045","210090472         ","004",7814,"001",N/A,0,FI DUAL SILVER CROSS CADENA,,120.0000,79.9000,510,510,246,25485.17000,25485.17000,12159.695,7589,7589.0279,3609.288,1453,701.1984,2.8504,2.8504,120352,115272,3
PE,CYZONE,"201901",P0197149001,"197149201","200085184         ","013",8509,"001",CY ESM KHALI 8ML,0,CY ESM KHALI ORANGE,,26.0000,12.9000,918,918,1071,7338.25000,7338.25000,8547.124,2185,2185.1996,2536.990,615,718.2126,0.6706,0.6706,120352,115272,3
PE,CYZONE,"201901",P0197149001,"197149201","200085184         ","013",1343,"998",CY ESM KHALI 8ML,0,CY ESM KHALI ORANGE,0,26.0000,12.9000,918,918,1071,7338.25000,7338.25000,8547.124,2185,2185.1996,2536.990,615,718.2126,0.6706,0.6706,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052123","200094566         ","106",8746,"001",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQUIDO LAVANDER,,58.0000,31.6600,88,88,5,1658.74000,1658.74000,120.635,493,493.9431,35.806,64,3.6645,0.7329,0.7329,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052123","200094566         ","106",1944,"999",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQUIDO LAVANDER,0,58.0000,39.0000,88,88,5,1658.74000,1658.74000,120.635,493,493.9431,35.806,64,3.6645,0.7329,0.7329,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052123","200094566         ","106",1343,"998",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQUIDO LAVANDER,0,58.0000,39.0000,88,88,5,1658.74000,1658.74000,120.635,493,493.9431,35.806,64,3.6645,0.7329,0.7329,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052123","200094566         ","106",1944,"999",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQUIDO LAVANDER,0,58.0000,31.6600,88,88,5,1658.74000,1658.74000,120.635,493,493.9431,35.806,64,3.6645,0.7329,0.7329,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052123","200094566         ","106",5525,"001",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQUIDO LAVANDER,,58.0000,39.0000,88,88,5,1658.74000,1658.74000,120.635,493,493.9431,35.806,64,3.6645,0.7329,0.7329,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052123","200094566         ","106",1343,"998",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LIQUIDO LAVANDER,0,58.0000,31.6600,88,88,5,1658.74000,1658.74000,120.635,493,493.9431,35.806,64,3.6645,0.7329,0.7329,120352,115272,3
PE,LBEL,"201901",P0279074000,"261053032","200091151         ","011",5352,"001",LB LABIAL INFINI 2 G,0,LB LL INF LACQU ROUGE FLAMME,,64.0000,32.0000,55,55,74,1088.84000,1088.84000,1464.949,324,324.2370,434.831,49,66.5926,0.8999,0.8999,120352,115272,3
PE,LBEL,"201901",P0279074000,"261053032","200091151         ","011",1343,"998",LB LABIAL INFINI 2 G,0,LB LL INF LACQU ROUGE FLAMME,0,64.0000,32.0000,55,55,74,1088.84000,1088.84000,1464.949,324,324.2370,434.831,49,66.5926,0.8999,0.8999,120352,115272,3
PE,ESIKA,"201901",P0210133000,"289052063","200084554         ","011",7878,"001",ES CFX LL BARRA 2GR,0,ES CFX LL BARRA 2 G ROSA LIGHT,,43.0000,19.9000,943,943,73,11682.83000,11682.83000,898.704,3478,3478.9378,266.756,503,39.0039,0.5343,0.5343,120352,115272,3
PE,ESIKA,"201901",P0210133000,"289052063","200084554         ","011",1343,"998",ES CFX LL BARRA 2GR,0,ES CFX LL BARRA 2 G ROSA LIGHT,0,43.0000,19.9000,943,943,73,11682.83000,11682.83000,898.704,3478,3478.9378,266.756,503,39.0039,0.5343,0.5343,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051036","200087660         ","106",31,"003",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE PARADISE,1,0.0000,19.5000,277,277,593,3620.76000,3620.76000,6236.550,1078,1078.1975,1851.157,208,445.9953,0.7521,0.7521,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051036","200087660         ","106",5537,"001",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE PARADISE,,36.0000,25.0000,277,277,593,3620.76000,3620.76000,6236.550,1078,1078.1975,1851.157,208,445.9953,0.7521,0.7521,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051036","200087660         ","106",1343,"998",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE PARADISE,0,36.0000,25.0000,277,277,593,3620.76000,3620.76000,6236.550,1078,1078.1975,1851.157,208,445.9953,0.7521,0.7521,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051036","200087660         ","106",1343,"998",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE PARADISE,1,0.0000,19.5000,277,277,593,3620.76000,3620.76000,6236.550,1078,1078.1975,1851.157,208,445.9953,0.7521,0.7521,120352,115272,3
PE,L'BEL,"201901",P0261051006,"261051036","200087660         ","106",1945,"999",LB LL ULTRA BALM 4 G,0,LB LL BALSAMO ROSE PARADISE,0,36.0000,25.0000,277,277,593,3620.76000,3620.76000,6236.550,1078,1078.1975,1851.157,208,445.9953,0.7521,0.7521,120352,115272,3
PE,ESIKA,"201901","200094401","068034245","200095493         ","126",16675,"001",ES ITS YOU PROB ENC C/P 2 ML,0,ES YOU PROB ENC 2 ML,,2.1000,1.6000,244,244,95,360.34000,360.34000,152.966,107,107.3028,45.403,75,29.4405,0.3099,0.3099,120352,115272,3
PE,ESIKA,"201901","200094401","068034245","200095493         ","126",1887,"999",ES ITS YOU PROB ENC C/P 2 ML,0,ES YOU PROB ENC 2 ML,0,2.1000,1.6000,244,244,95,360.34000,360.34000,152.966,107,107.3028,45.403,75,29.4405,0.3099,0.3099,120352,115272,3
PE,ESIKA,"201901","200094401","068034245","200095493         ","126",16386,"001",ES ITS YOU PROB ENC C/P 2 ML,0,ES YOU PROB ENC 2 ML,,2.1000,1.9000,244,244,95,360.34000,360.34000,152.966,107,107.3028,45.403,75,29.4405,0.3099,0.3099,120352,115272,3
PE,ESIKA,"201901","200094401","068034245","200095493         ","126",1856,"999",ES ITS YOU PROB ENC C/P 2 ML,0,ES YOU PROB ENC 2 ML,0,2.1000,1.9000,244,244,95,360.34000,360.34000,152.966,107,107.3028,45.403,75,29.4405,0.3099,0.3099,120352,115272,3
PE,ESIKA,"201901","200094401","068034245","200095493         ","126",1887,"999",ES ITS YOU PROB ENC C/P 2 ML,0,ES YOU PROB ENC 2 ML,0,2.1000,1.9000,244,244,95,360.34000,360.34000,152.966,107,107.3028,45.403,75,29.4405,0.3099,0.3099,120352,115272,3
PE,ESIKA,"201901","200094401","068034245","200095493         ","126",16699,"001",ES ITS YOU PROB ENC C/P 2 ML,0,ES YOU PROB ENC 2 ML,,2.1000,1.9000,244,244,95,360.34000,360.34000,152.966,107,107.3028,45.403,75,29.4405,0.3099,0.3099,120352,115272,3
PE,ESIKA,"201901","200094401","068034245","200095493         ","126",1856,"999",ES ITS YOU PROB ENC C/P 2 ML,0,ES YOU PROB ENC 2 ML,0,2.1000,1.5000,244,244,95,360.34000,360.34000,152.966,107,107.3028,45.403,75,29.4405,0.3099,0.3099,120352,115272,3
PE,ESIKA,"201901",P0292127008,"292112117","200091578         ","112",16796,"001",ES PRO LL HIDRACOLOR XT 3.8 G,0,ES HID XT LL CHOCOLATE INTENSO,,28.9000,9.9000,141,141,720,1182.99000,1182.99000,0.000,352,352.2732,0.000,128,657.7200,0.9135,0.9135,120352,115272,3
PE,ESIKA,"201901",P0292127008,"292112117","200091578         ","112",16779,"001",ES PRO LL HIDRACOLOR XT 3.8 G,0,ES HID XT LL CHOCOLATE INTENSO,,29.9000,9.9000,141,141,720,1182.99000,1182.99000,0.000,352,352.2732,0.000,128,657.7200,0.9135,0.9135,120352,115272,3
PE,LBEL,"201901","200060272","254227043","200092344         ","008",1343,"998",LIGNE EXP ANT AC 250 ML LB,0,LB LIGNE EXP ANT AC 250 ML R,0,0.0000,19.5000,144,144,73,1706.78000,1706.78000,904.767,508,508.2485,268.556,162,82.4389,1.1293,1.1293,120352,115272,3
PE,LBEL,"201901","200060272","254227043","200092344         ","008",8389,"002",LIGNE EXP ANT AC 250 ML LB,0,LB LIGNE EXP ANT AC 250 ML R,,0.0000,19.5000,144,144,73,1706.78000,1706.78000,904.767,508,508.2485,268.556,162,82.4389,1.1293,1.1293,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052193","200094573         ","106",5532,"001",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LI BERRY VIBRANT,,58.0000,39.0000,32,32,13,671.47000,671.47000,313.653,199,199.9517,93.099,34,13.9308,1.0716,1.0716,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052193","200094573         ","106",1343,"998",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LI BERRY VIBRANT,0,58.0000,39.0000,32,32,13,671.47000,671.47000,313.653,199,199.9517,93.099,34,13.9308,1.0716,1.0716,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052193","200094573         ","106",1343,"998",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LI BERRY VIBRANT,0,58.0000,31.6600,32,32,13,671.47000,671.47000,313.653,199,199.9517,93.099,34,13.9308,1.0716,1.0716,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052193","200094573         ","106",8750,"001",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LI BERRY VIBRANT,,58.0000,31.6600,32,32,13,671.47000,671.47000,313.653,199,199.9517,93.099,34,13.9308,1.0716,1.0716,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052193","200094573         ","106",1944,"999",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LI BERRY VIBRANT,0,58.0000,31.6600,32,32,13,671.47000,671.47000,313.653,199,199.9517,93.099,34,13.9308,1.0716,1.0716,120352,115272,3
PE,LBEL,"201901",P0261052003,"261052193","200094573         ","106",1944,"999",LB INFINI LL LIQUIDO 7 G,0,LB INFINI LL LI BERRY VIBRANT,0,58.0000,39.0000,32,32,13,671.47000,671.47000,313.653,199,199.9517,93.099,34,13.9308,1.0716,1.0716,120352,115272,3
PE,L'BEL,"201901",P0261050000,"261050016","200076056         ","015",5380,"001",LB POLVO DIVINE DORADO 10 G,0,LB POLV DIVINE CC CLAIRE 1-2-3,,107.0000,74.0000,24,24,29,1091.12000,1091.12000,1327.610,324,324.9160,394.066,67,81.5335,2.8115,2.8115,120352,115272,3
PE,L'BEL,"201901",P0261050000,"261050016","200076056         ","015",1343,"998",LB POLVO DIVINE DORADO 10 G,0,LB POLV DIVINE CC CLAIRE 1-2-3,0,107.0000,74.0000,24,24,29,1091.12000,1091.12000,1327.610,324,324.9160,394.066,67,81.5335,2.8115,2.8115,120352,115272,3
PE,CYZONE,"201901",P0132051000,"132051050","200084479         ","015",8616,"001",CY STUDIO LOOK POLVOS 7 GR,0,CY STUDIO POLV MEDIUM 3,,56.0000,35.9000,200,200,282,4388.87000,4388.87000,6263.028,1306,1306.9270,1859.016,273,385.3248,1.3664,1.3664,120352,115272,3
PE,ESIKA,"201901","200095151","289155000","200095151         ","015",1343,"998",ES CFX ESM BRILLO GEL CARE 9ML,0,ES CFXESM BRILLO GEL CARE 9ML,0,33.0000,20.9000,1043,1043,965,13543.91000,13543.91000,12477.122,4033,4033.1342,3703.509,641,593.4750,0.6150,0.6150,120352,115272,3
